id,text,language,category,subcategory,priority,duplicate_of
700,मैं 10 days से स्टूडेंट पोर्टल में लॉगिन नहीं कर पा रहा हूँ।,hi,IT_Library,portal_account_access,2,
5,Two lectures for Data Structures and another subject are scheduled at the same time.,en,Academics,timetable_scheduling,1,
455,"There is a discrepancy of Rs. 8,000 between the fee receipt and portal amount.",en,Fees_Accounts,fee_discrepancy,4,
1350,Canteen ke food counter ke paas insects dikhe.,hinglish,Canteen,food_hygiene,2,
200,मेडिकल सर्टिफिकेट देने के बाद भी अटेंडेंस अपडेट नहीं हुई।,hi,Academics,attendance,1,
234,I am unable to download my hall ticket from the portal.,en,Examinations,hall_ticket,3,
927,Block A 3rd floor की क्लास का प्रोजेक्टर 10 days से खराब है।,hi,Infrastructure,classroom_lab_maintenance,3,
1467,मेनू में मौजूद खाना ऑर्डर करने पर बार-बार उपलब्ध नहीं होता।,hi,Canteen,food_service,2,
1346,Canteen ke food counter ke paas insects dikhe.,hinglish,Canteen,food_hygiene,2,
969,the new wing में बार-बार बिजली की समस्या से लैब सेशन बाधित हो रहे हैं।,hi,Infrastructure,electrical_issues,4,
1229,Students travelling long distances have raised a safety or accessibility concern about reaching campus regularly.,en,Transport,travel_safety_access,2,
1270,The food quality in the canteen has dropped significantly this month.,en,Canteen,food_quality,1,
1148,Nalasopara से आने वाले छात्रों को कॉलेज पहुंचने में लगभग तीन घंटे लगते हैं और उनकी यात्रा की समस्या पर ध्यान देने की जरूरत है।,hi,Transport,commuting_accessibility,1,
680,The portal shows an error every time I try to access my results.,en,IT_Library,portal_account_access,2,
931,Block B 3rd floor classroom ka projector 3 days se kharab hai.,hinglish,Infrastructure,classroom_lab_maintenance,3,
1505,"The fee payment failed but Rs. 2,500 was deducted from my account.",en,Fees_Accounts,payment_transaction,3,596
1521,I found the food undercooked and cold at the canteen today.,en,Canteen,food_quality,2,1274
745,ground floor लैब में इंटरनेट बार-बार डिस्कनेक्ट हो रहा है।,hi,IT_Library,wifi_network,3,
699,मैं 10 days से स्टूडेंट पोर्टल में लॉगिन नहीं कर पा रहा हूँ।,hi,IT_Library,portal_account_access,3,
935,"Classroom ya lab ka furniture aur physical equipment damaged hai, repair chahiye.",hinglish,Infrastructure,classroom_lab_maintenance,3,
1376,बेसिक खाने की कीमत क्वालिटी के मुकाबले बहुत ज्यादा है।,hi,Canteen,pricing,2,
1341,Canteen ke food counter ke paas insects dikhe.,hinglish,Canteen,food_hygiene,2,
424,परीक्षा प्रक्रिया से जुड़ी प्रशासनिक समस्या है जो मार्क्स या डेटशीट से संबंधित नहीं है।,hi,Examinations,examination_process,2,
1152,दूर से आने वाले Virar के छात्रों के लिए रोज पूरा कॉलेज शेड्यूल करना मुश्किल हो रहा है।,hi,Transport,commuting_accessibility,2,
1042,Students are facing parking access problems because available parking space has been reduced.,en,Infrastructure,parking_access,3,
624,Transaction fail hone ki wajah se fee payment complete nahi ho raha.,hinglish,Fees_Accounts,payment_transaction,4,
1306,The canteen seating area is not being cleaned properly.,en,Canteen,food_hygiene,2,
1268,The food quality in the canteen has dropped significantly this month.,en,Canteen,food_quality,2,
1238,दूर से आने वाले छात्रों ने कैंपस तक नियमित पहुंच को लेकर सुरक्षा या पहुंच संबंधी चिंता बताई है।,hi,Transport,travel_safety_access,3,
187,My attendance for AI/ML is marked wrong despite being present.,en,Academics,attendance,2,
1,Two lectures for Data Structures and another subject are scheduled at the same time.,en,Academics,timetable_scheduling,2,
1125,Construction work ki wajah se common college facility ka access block ho raha hai.,hinglish,Infrastructure,construction_facility_disruption,3,
1142,दूर से आने वाले Virar के छात्रों के लिए रोज पूरा कॉलेज शेड्यूल करना मुश्किल हो रहा है।,hi,Transport,commuting_accessibility,3,
74,Data Structures के कॉन्सेप्ट ठीक से समझाए नहीं जा रहे हैं और छात्रों को समझने में परेशानी हो रही है।,hi,Academics,teaching_quality,1,
845,Library book issue hone mein 3 days ho gaye.,hinglish,IT_Library,library_book_availability,2,
827,लाइब्रेरी की किताब मिलने में 5 days हो गए।,hi,IT_Library,library_book_availability,2,
211,Medical certificate submit karne ke baad bhi attendance update nahi hui.,hinglish,Academics,attendance,2,
37,"the elective course ka lecture aur lab dono same time pe hai, clash ho raha hai.",hinglish,Academics,timetable_scheduling,2,
1339,Canteen ke food counter ke paas insects dikhe.,hinglish,Canteen,food_hygiene,2,
1019,4th floor गलियारे के पास सफाई और सैनिटेशन की समस्या है।,hi,Infrastructure,sanitation_cleanliness,3,
244,मेरे हॉल टिकट में सीट नंबर गलत है Computer Networks परीक्षा के लिए।,hi,Examinations,hall_ticket,3,
648,मुझे आधिकारिक दस्तावेज के लिए फीस रसीद और पेमेंट रिकॉर्ड की कॉपी चाहिए।,hi,Fees_Accounts,accounts_financial_documentation,2,
916,"क्लासरूम या लैब का फर्नीचर और भौतिक उपकरण खराब हैं, मरम्मत चाहिए।",hi,Infrastructure,classroom_lab_maintenance,2,
1021,Block C ke washroom regularly clean nahi ho rahe hain.,hinglish,Infrastructure,sanitation_cleanliness,3,
181,Attendance was not updated even after submitting a medical certificate.,en,Academics,attendance,3,
918,"क्लासरूम या लैब का फर्नीचर और भौतिक उपकरण खराब हैं, मरम्मत चाहिए।",hi,Infrastructure,classroom_lab_maintenance,3,
